filename,width,height,class,xmin,ymin,xmax,ymax
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,table,295,0,416,305
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,33,348,45
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,65,348,76
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,96,350,107
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,127,363,139
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,158,349,170
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,189,345,201
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,221,358,232
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,252,360,263
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,304,283,371,295
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,link,295,321,416,352
button-heading-image-link-table_31866_3459_jpg.rf.0142119a86cf4b422f643d8faf32b524.jpg,416,416,heading,295,368,416,409
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,dropdown,63,3,71,15
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,radioButton,0,54,8,63
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,radioButton,83,54,92,63
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,input,0,74,121,91
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,link,0,117,17,140
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,link,17,117,53,140
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,heading,0,176,154,193
dropdown-heading-image-input-link-radioButton_11362_3_jpg.rf.02f1a6621fc34672ec8d611a89da1073.jpg,416,416,image,0,197,53,416
81ece269-d2a3-4633-bb58-1f20d200c02d_png.rf.02ff164910ae2209b57795cdc66cfe51.jpg,300,300,button,92,44,192,81
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,dropdown,63,3,71,15
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,radioButton,0,54,8,63
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,radioButton,83,54,92,63
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,input,0,74,121,91
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,link,0,117,17,140
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,link,17,117,53,140
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,heading,0,176,154,193
dropdown-heading-image-input-link-radioButton_11358_3_jpg.rf.03048209568b41ee401f8d0b84a71682.jpg,416,416,image,0,197,56,413
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,link,0,277,416,333
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,menuBar,124,374,416,416
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,link,124,374,416,416
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,heading,124,374,416,416
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,image,260,374,416,416
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,button,31,217,76,262
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,heading,90,174,207,188
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,heading,90,228,416,247
button-heading-image-link-menuBar_61741_11_jpg.rf.0307b0b33619ac3fa55813419c1532f3.jpg,416,416,button,90,276,176,288
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,8,0,62,52
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,61,0,142,71
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,142,0,234,71
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,233,0,315,71
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,315,0,374,52
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,373,0,416,52
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,0,70,36,103
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,36,70,93,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,92,70,135,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,135,70,224,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,223,70,267,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,266,70,334,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,334,70,379,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,378,70,416,101
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,heading,0,92,141,114
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,117,153,135
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,134,153,152
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,151,153,169
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,169,153,187
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,186,153,204
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,203,153,221
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,221,153,239
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,238,153,256
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,255,153,273
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,273,153,291
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,290,153,308
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,307,153,325
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,325,153,343
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,342,153,360
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,359,153,377
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,377,153,395
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,link,0,394,153,412
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,heading,174,181,416,225
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,button,174,232,263,263
button-heading-link-table_15379_1_jpg.rf.030d7a9ab3b8bbf13f5a42bfa4954ea7.jpg,416,416,table,174,291,416,416
button-heading-image-table_19868_7_jpg.rf.034e45367ee01d856918751271be2dbb.jpg,416,416,image,249,0,416,217
button-heading-image-table_19868_7_jpg.rf.034e45367ee01d856918751271be2dbb.jpg,416,416,heading,0,87,211,106
button-heading-image-table_19868_7_jpg.rf.034e45367ee01d856918751271be2dbb.jpg,416,416,button,0,267,204,298
button-heading-image-table_19868_7_jpg.rf.034e45367ee01d856918751271be2dbb.jpg,416,416,table,257,126,416,416
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,button,0,0,416,35
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,260,0,358,35
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,358,0,396,35
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,260,48,399,166
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,123,201,165
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,165,201,207
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,206,201,248
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,248,201,290
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,289,201,331
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,331,201,373
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,123,135,140
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,146,135,164
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,123,201,175
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,menuBar,0,175,201,217
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,123,135,140
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,146,135,164
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,170,135,187
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,194,135,211
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,217,135,234
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,123,135,140
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,146,135,164
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,170,135,187
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,194,135,211
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,217,135,234
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,241,135,258
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,123,135,140
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,146,135,164
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,170,135,187
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,link,13,194,135,211
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,heading,260,187,416,245
button-heading-image-link-menuBar_41813_1_jpg.rf.03631792b6945e48b5a688908e81933d.jpg,416,416,image,260,382,399,416
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,link,21,32,146,42
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,image,21,0,146,40
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,link,49,147,119,157
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,image,49,65,119,155
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,link,49,275,119,285
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,image,49,192,119,283
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,button,0,323,170,416
button-image-link-table_33264_12_jpg.rf.03803339940a91544e2fb42f0f28c617.jpg,416,416,table,0,324,168,416
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,button,234,90,301,120
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,menuBar,384,0,416,291
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,0,416,11
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,16,416,29
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,34,416,47
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,52,416,65
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,70,416,83
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,heading,395,104,416,131
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,141,416,154
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,159,416,172
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,177,416,190
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,195,416,208
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,213,416,226
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,231,416,244
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,249,416,262
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,395,267,416,280
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,image,31,336,53,350
button-heading-image-link-menuBar_36636_673_jpg.rf.038aa4ef01801a2fef97a23ec2dd287c.jpg,416,416,link,123,337,229,349
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,menuBar,0,0,374,38
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,27,0,71,38
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,92,0,117,38
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,139,0,198,38
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,button,0,196,238,222
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,button,257,196,416,222
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,119,263,275,277
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,0,362,87,396
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,0,362,87,395
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,0,318,103,350
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,table,125,349,374,416
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,135,361,157,376
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,image,135,359,157,381
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,160,363,214,377
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,image,216,366,244,376
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,135,404,157,416
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,image,135,402,157,416
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,160,405,230,416
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,image,232,408,261,416
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,125,318,374,350
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,406,362,416,377
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,406,362,416,376
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,406,384,416,395
button-image-link-menuBar-table_36142_2_jpg.rf.03aaf2aded0ac8eb6d2fe28849b61a0b.jpg,416,416,link,395,318,416,350
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,button,12,81,153,112
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,link,12,125,133,137
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,table,0,254,161,416
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,link,135,359,174,372
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,button,74,14,161,45
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,heading,0,106,160,128
button-heading-image-link-table_31263_19_jpg.rf.03f89d420ec315ea1f8f1690caf3090d.jpg,416,416,image,0,316,175,416
e4c5cf5c-ddf5-4206-8008-812761d970e0_png.rf.041d17648f9c3c9a09ffea9c48b92b08.jpg,300,300,button,73,152,87,166
e4c5cf5c-ddf5-4206-8008-812761d970e0_png.rf.041d17648f9c3c9a09ffea9c48b92b08.jpg,300,300,button,35,152,49,166
c1a8f1be-e5fb-404c-9a74-ff37e5e1f167_png.rf.042b6756100fce50f96802a85cc3832b.jpg,300,300,input,218,80,250,114
c1a8f1be-e5fb-404c-9a74-ff37e5e1f167_png.rf.042b6756100fce50f96802a85cc3832b.jpg,300,300,button,68,221,159,235
c1a8f1be-e5fb-404c-9a74-ff37e5e1f167_png.rf.042b6756100fce50f96802a85cc3832b.jpg,300,300,button,48,200,103,214
c1a8f1be-e5fb-404c-9a74-ff37e5e1f167_png.rf.042b6756100fce50f96802a85cc3832b.jpg,300,300,button,21,179,59,193
c1a8f1be-e5fb-404c-9a74-ff37e5e1f167_png.rf.042b6756100fce50f96802a85cc3832b.jpg,300,300,button,207,26,254,38
c1a8f1be-e5fb-404c-9a74-ff37e5e1f167_png.rf.042b6756100fce50f96802a85cc3832b.jpg,300,300,button,125,25,188,40
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,menuBar,0,24,230,46
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,link,0,24,72,46
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,link,91,24,171,46
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,link,191,24,230,46
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,link,240,23,258,49
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,button,278,24,363,46
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,button,366,24,416,46
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,heading,0,179,230,327
button-heading-image-link-menuBar_41432_3_jpg.rf.03e75361402a288f3a785968bf805498.jpg,416,416,image,293,71,416,416
